study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,notes
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,61.327964519141,76.071117335823,1242,1634,392,0.5639041998211,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,60.798611111111,76.732456140351,1652,2050,398,12.887817118451,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,46.466961279461,70.260416666667,2068,2457,389,6.649213158751,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,54.03160373577,72.017797017797,2476,2847,371,23.092412259774,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,27.690972222222,77.095298220298,2914,3298,384,4.3532245333717,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,31.971480544397,72.519846235124,3326,3716,390,19.142946255488,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,53.319692460317,81.698082010582,3749,4069,320,20.925336035654,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,29.339295735129,79.628694350917,4102,4482,380,3.2490227048292,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,33.065656565657,79.447266313933,4513,4850,337,15.858420777057,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,50.972222222222,85.185185185185,4867,5008,141,37.922348211659,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,94.477843915344,84.074074074074,5026,5269,243,12.337616097137,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,81.391975308642,74.477506546951,5298,5678,380,1.0463615557352,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,81.218904488002,76.58950617284,5710,6108,398,1.6478854507339,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,81.183464547435,73.228857199445,6126,6505,379,7.5948050344221,
cab3ff13-8fd6-4fdf-bd91-b5346c43641c,18a3af6d-17cf-4464-ab88-55cf6713bfae,vy1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_cab3ff13-8fd6-4fdf-bd91-b5346c43641c/project_lg_18a3af6d-17cf-4464-ab88-55cf6713bfae.jpg?v=14.13.0,06848cca-e9b5-42a7-9abb-86d89df6e9f5,,Anonymous,,6,6,1,1,73.598577454605,65.602791374598,6537,6911,374,14.556367080206,
