study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,notes
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,91.577406004489,64.798603317122,3484,3830,346,14.257028706662,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,78.667089565527,82.656223020806,3860,4209,349,27.021179317318,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,47.914218304843,75.673559176163,4226,4616,390,3.9730239212205,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,43.403862847222,76.847511574074,4635,5017,382,4.4603940593848,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,38.707426832427,73.233090983091,5049,5307,258,18.0822179207,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,18.239771619706,79.260772934019,5326,5707,381,2.814996993206,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,15.314846096096,76.825614677177,5737,6123,386,2.0564767349156,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,14.936683006536,72.685185185185,6151,6527,376,7.3745872019985,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,21.384869768093,62.945780708939,6556,6939,383,8.4971591316055,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,25.057746583482,46.890885984023,6958,7341,383,2.0364725568081,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,25.126488095238,51.042939765162,7360,7732,372,6.8070182352402,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,32.391187881319,56.14007240323,7763,8160,397,7.571711260078,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,39.87962962963,63.969135802469,8179,8566,387,26.626154141328,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,70.282339631298,58.652367645423,8584,8978,394,5.248301055112,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,76.288508289495,57.885846750624,9007,9394,387,5.1144330507922,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,81.231615927796,63.50752899364,9412,9786,374,8.1057326840465,
3d7ccddb-407c-46b4-b1f0-e4b97c7815c1,060f0597-d73d-49ef-8867-0e4199ceeeee,Europe1024x768.png,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_3d7ccddb-407c-46b4-b1f0-e4b97c7815c1/project_lg_060f0597-d73d-49ef-8867-0e4199ceeeee.jpg?v=14.13.0,fa9902d6-4d48-4c2e-9502-1a95945e072a,,"Deniz, Female",,6,6,1,1,89.246632996633,71.893518518519,9819,10011,192,,
